t,H,F,I,unsatisfied_clauses,assignment_entropy
157,0.006968489344395956,0.21220709986872724,0.8905711009473325,1,0.8251398710257962
158,0.006938147741532388,0.21547611174434084,0.890060991323052,1,0.8229519928106096
159,0.006931016272519528,0.22020545157035193,0.8873445173851477,1,0.819592852716105
160,0.006932271072606196,0.22448997341164964,0.8851908262925603,1,0.8171561461359554
161,0.006898494403219508,0.2283333492955744,0.8839658541887603,1,0.8151408910996711
162,0.00685083317615062,0.23101851280517036,0.8829269054666741,1,0.8137807968302915
163,0.006770184164662456,0.23272172144108427,0.8792961926978908,1,0.8127979936637573
164,0.006727878474338104,0.23222544427974431,0.875655724827223,1,0.8132781905197058
165,0.006663243206406536,0.2314225019278443,0.8713561063462427,1,0.8141151880993236
166,0.006632172042669595,0.2297744530841091,0.8638386749740046,1,0.8155309747280552
167,0.006609270981367043,0.22929473742315865,0.8527031718692016,1,0.8155025962701603
168,0.006605543509354802,0.22998475374976937,0.8457193020662233,1,0.8144503714657588
169,0.006591775749557986,0.2302607570546513,0.839831485950874,1,0.8136716190646471
170,0.006568449221030288,0.22983392715901985,0.8363696991945457,1,0.8135721360190235
171,0.006544690881246629,0.22854959412929007,0.8345736516922428,1,0.8141567482686177
172,0.006523708055378296,0.2253058581161509,0.8395958181770384,1,0.8161123679868874
173,0.006517933650027768,0.22081253509901905,0.8467822732534236,1,0.819050120212222
174,0.006487656499341552,0.2168691530196904,0.8573725208260747,1,0.821194614704099
175,0.00644267579311623,0.21665729920479784,0.8659090838818112,1,0.8207763949348572
176,0.006441300591893342,0.21583720456987165,0.8717580190158114,1,0.8210622390530687
177,0.006476432817333745,0.21576483789387288,0.8777504454809123,1,0.8209525229890702
178,0.006513229408795361,0.21607969086829232,0.8845703012237323,1,0.8215908953425816
179,0.006475583940517,0.2184018913277899,0.8896854435016966,1,0.8199888460359277
180,0.006447453750901199,0.2193398696668628,0.8892934500351072,1,0.8191725500309585
181,0.006401665518924544,0.22116192039098517,0.8867540154498152,1,0.8178404041011444
182,0.00638974100029115,0.22216887614016775,0.8819141329427702,1,0.8171556264019497
183,0.006342880206196708,0.22376173141378716,0.8749065329132257,1,0.8159119691027703
184,0.006344466949073069,0.22424453415400922,0.8669560683994988,1,0.8153914493067171
185,0.006412877123052437,0.22352802076599756,0.8584408012923714,1,0.8156613091272443
186,0.006448921430685397,0.22305070693913912,0.8550146434528889,1,0.8155966969661105
187,0.006482283723580878,0.22289159383295842,0.8507766988201102,1,0.8151037297823747
188,0.0065107622616225455,0.22485024296010966,0.8410418008330125,1,0.8130661800336113
