t,operator,active,action,reason,input_heat,input_entropy,input_integration,input_unsatisfied,output_mean,output_peak,memory_scale,delta_unsatisfied,delta_integration
0,clause_pressure,True,baseline,inactive_warmup,0.019357417812557728,0.9858333409366259,0.96195905259715,20,0.2270136825231147,0.5912398066839563,0.0,2,-0.004259054803509521
0,influence_lift,True,baseline,inactive_warmup,0.019357417812557728,0.9858333409366259,0.96195905259715,20,0.4936141542202221,0.7633100863862323,0.0,2,-0.004259054803509521
0,adaptive_gate,False,baseline,inactive_warmup,0.019357417812557728,0.9858333409366259,0.96195905259715,20,0.0,0.0,0.0,2,-0.004259054803509521
0,control_action,False,baseline,inactive_warmup,0.019357417812557728,0.9858333409366259,0.96195905259715,20,0.6,1.0,0.0,2,-0.004259054803509521
0,fiber_memory_bias,False,baseline,inactive_warmup,0.019357417812557728,0.9858333409366259,0.96195905259715,20,0.3321158089244889,1.0,0.0,2,-0.004259054803509521
0,spin_update,True,baseline,inactive_warmup,0.019357417812557728,0.9858333409366259,0.96195905259715,20,0.0068671638963242205,0.017885004152189677,0.0,2,-0.004259054803509521
1,clause_pressure,True,baseline,inactive_warmup,0.018773280803539898,0.9861020778544534,0.9576999977936405,18,0.21668240157168903,0.6031512591620609,0.0,2,-0.007946345743971017
1,influence_lift,True,baseline,inactive_warmup,0.018773280803539898,0.9861020778544534,0.9576999977936405,18,0.4787186604902674,0.7726661709646435,0.0,2,-0.007946345743971017
1,adaptive_gate,False,baseline,inactive_warmup,0.018773280803539898,0.9861020778544534,0.9576999977936405,18,0.0,0.0,0.0,2,-0.007946345743971017
1,control_action,False,baseline,inactive_warmup,0.018773280803539898,0.9861020778544534,0.9576999977936405,18,0.6,1.0,0.0,2,-0.007946345743971017
1,fiber_memory_bias,False,baseline,inactive_warmup,0.018773280803539898,0.9861020778544534,0.9576999977936405,18,0.323829330770837,1.0,0.0,2,-0.007946345743971017
1,spin_update,True,baseline,inactive_warmup,0.018773280803539898,0.9861020778544534,0.9576999977936405,18,0.006554642647543594,0.018245325589652344,0.0,2,-0.007946345743971017
2,clause_pressure,True,baseline,inactive_warmup,0.018317999099754227,0.9837705417045092,0.9497536520496694,16,0.20561279199772609,0.6311817686998641,0.0,3,-0.009919813686912526
2,influence_lift,True,baseline,inactive_warmup,0.018317999099754227,0.9837705417045092,0.9497536520496694,16,0.4671089770437328,0.794622365553758,0.0,3,-0.009919813686912526
2,adaptive_gate,False,baseline,inactive_warmup,0.018317999099754227,0.9837705417045092,0.9497536520496694,16,0.0,0.0,0.0,3,-0.009919813686912526
2,control_action,False,baseline,inactive_warmup,0.018317999099754227,0.9837705417045092,0.9497536520496694,16,0.6,1.0,0.0,3,-0.009919813686912526
2,fiber_memory_bias,False,baseline,inactive_warmup,0.018317999099754227,0.9837705417045092,0.9497536520496694,16,0.30254095372837264,1.0,0.0,3,-0.009919813686912526
2,spin_update,True,baseline,inactive_warmup,0.018317999099754227,0.9837705417045092,0.9497536520496694,16,0.006219786957931215,0.01909324850317089,0.0,3,-0.009919813686912526
3,clause_pressure,True,baseline,inactive_warmup,0.017629552580859145,0.9789148232922792,0.9398338383627569,13,0.19860870138249506,0.6719402649541149,0.0,0,-0.010313948269405238
3,influence_lift,True,baseline,inactive_warmup,0.017629552580859145,0.9789148232922792,0.9398338383627569,13,0.4495535908119082,0.79113317718681,0.0,0,-0.010313948269405238
3,adaptive_gate,False,baseline,inactive_warmup,0.017629552580859145,0.9789148232922792,0.9398338383627569,13,0.0,0.0,0.0,0,-0.010313948269405238
3,control_action,False,baseline,inactive_warmup,0.017629552580859145,0.9789148232922792,0.9398338383627569,13,0.6,1.0,0.0,0,-0.010313948269405238
3,fiber_memory_bias,False,baseline,inactive_warmup,0.017629552580859145,0.9789148232922792,0.9398338383627569,13,0.2775804354322646,1.0,0.0,0,-0.010313948269405238
3,spin_update,True,baseline,inactive_warmup,0.017629552580859145,0.9789148232922792,0.9398338383627569,13,0.006007913216820476,0.020326193014861976,0.0,0,-0.010313948269405238
4,clause_pressure,True,baseline,inactive_warmup,0.01700151643118905,0.9710431499659412,0.9295198900933517,13,0.19562170545714982,0.7182573859133138,0.0,0,-0.006645054944591777
4,influence_lift,True,baseline,inactive_warmup,0.01700151643118905,0.9710431499659412,0.9295198900933517,13,0.43353866899532073,0.782900220154685,0.0,0,-0.006645054944591777
4,adaptive_gate,False,baseline,inactive_warmup,0.01700151643118905,0.9710431499659412,0.9295198900933517,13,0.0,0.0,0.0,0,-0.006645054944591777
4,control_action,False,baseline,inactive_warmup,0.01700151643118905,0.9710431499659412,0.9295198900933517,13,0.6,1.0,0.0,0,-0.006645054944591777
4,fiber_memory_bias,False,baseline,inactive_warmup,0.01700151643118905,0.9710431499659412,0.9295198900933517,13,0.2621301202532219,1.0,0.0,0,-0.006645054944591777
4,spin_update,True,baseline,inactive_warmup,0.01700151643118905,0.9710431499659412,0.9295198900933517,13,0.005917556590078783,0.021727285923877744,0.0,0,-0.006645054944591777
5,clause_pressure,True,baseline,inactive_warmup,0.01615741678977626,0.9593153641185439,0.9228748351487599,13,0.18712855705786408,0.7398133896231418,0.0,3,-0.0037943875159485163
5,influence_lift,True,baseline,inactive_warmup,0.01615741678977626,0.9593153641185439,0.9228748351487599,13,0.41201412813929467,0.7584546484460752,0.0,3,-0.0037943875159485163
5,adaptive_gate,False,baseline,inactive_warmup,0.01615741678977626,0.9593153641185439,0.9228748351487599,13,0.0,0.0,0.0,3,-0.0037943875159485163
5,control_action,False,baseline,inactive_warmup,0.01615741678977626,0.9593153641185439,0.9228748351487599,13,0.6,1.0,0.0,3,-0.0037943875159485163
5,fiber_memory_bias,False,baseline,inactive_warmup,0.01615741678977626,0.9593153641185439,0.9228748351487599,13,0.24966855218171027,1.0,0.0,3,-0.0037943875159485163
5,spin_update,True,baseline,inactive_warmup,0.01615741678977626,0.9593153641185439,0.9228748351487599,13,0.005660638851000389,0.022379355036100043,0.0,3,-0.0037943875159485163
6,clause_pressure,True,baseline,inactive_warmup,0.014958679969959714,0.9453452570298925,0.9190804476328114,10,0.17878870198147848,0.6609717995050512,0.0,4,-0.008864969283831181
6,influence_lift,True,baseline,inactive_warmup,0.014958679969959714,0.9453452570298925,0.9190804476328114,10,0.3814463392339727,0.7243438212872927,0.0,4,-0.008864969283831181
6,adaptive_gate,False,baseline,inactive_warmup,0.014958679969959714,0.9453452570298925,0.9190804476328114,10,0.0,0.0,0.0,4,-0.008864969283831181
6,control_action,False,baseline,inactive_warmup,0.014958679969959714,0.9453452570298925,0.9190804476328114,10,0.6,1.0,0.0,4,-0.008864969283831181
6,fiber_memory_bias,False,baseline,inactive_warmup,0.014958679969959714,0.9453452570298925,0.9190804476328114,10,0.24769905365684972,1.0,0.0,4,-0.008864969283831181
6,spin_update,True,baseline,inactive_warmup,0.014958679969959714,0.9453452570298925,0.9190804476328114,10,0.005408358234939724,0.019994396935027803,0.0,4,-0.008864969283831181
7,clause_pressure,True,baseline,inactive_warmup,0.014078503583625399,0.9290703667957473,0.9102154783489802,6,0.17106167137357497,0.5428663294567354,0.0,1,-0.00827846572303681
7,influence_lift,True,baseline,inactive_warmup,0.014078503583625399,0.9290703667957473,0.9102154783489802,6,0.3590018413824477,0.6676568162648351,0.0,1,-0.00827846572303681
7,adaptive_gate,False,baseline,inactive_warmup,0.014078503583625399,0.9290703667957473,0.9102154783489802,6,0.0,0.0,0.0,1,-0.00827846572303681
7,control_action,False,baseline,inactive_warmup,0.014078503583625399,0.9290703667957473,0.9102154783489802,6,0.6,1.0,0.0,1,-0.00827846572303681
7,fiber_memory_bias,False,baseline,inactive_warmup,0.014078503583625399,0.9290703667957473,0.9102154783489802,6,0.2541214045068423,1.0,0.0,1,-0.00827846572303681
7,spin_update,True,baseline,inactive_warmup,0.014078503583625399,0.9290703667957473,0.9102154783489802,6,0.005174615559050643,0.016421706466066246,0.0,1,-0.00827846572303681
8,clause_pressure,True,baseline,inactive_warmup,0.013514566496991995,0.9120338567320073,0.9019370126259434,5,0.16539238667365846,0.4720698412604734,0.0,0,-0.011643977816551021
8,influence_lift,True,baseline,inactive_warmup,0.013514566496991995,0.9120338567320073,0.9019370126259434,5,0.3446214456732959,0.6393219228446541,0.0,0,-0.011643977816551021
8,adaptive_gate,False,baseline,inactive_warmup,0.013514566496991995,0.9120338567320073,0.9019370126259434,5,0.0,0.0,0.0,0,-0.011643977816551021
8,control_action,False,baseline,inactive_warmup,0.013514566496991995,0.9120338567320073,0.9019370126259434,5,0.6,1.0,0.0,0,-0.011643977816551021
8,fiber_memory_bias,False,baseline,inactive_warmup,0.013514566496991995,0.9120338567320073,0.9019370126259434,5,0.2618954778963257,1.0,0.0,0,-0.011643977816551021
8,spin_update,True,baseline,inactive_warmup,0.013514566496991995,0.9120338567320073,0.9019370126259434,5,0.005003119696878168,0.014280112698129321,0.0,0,-0.011643977816551021
9,clause_pressure,True,baseline,inactive_warmup,0.013298407250121169,0.8943277942481227,0.8902930348093924,5,0.16008870389666052,0.4682775594372323,0.0,-1,-0.01228697165457271
9,influence_lift,True,baseline,inactive_warmup,0.013298407250121169,0.8943277942481227,0.8902930348093924,5,0.3391093848780898,0.7057352286724311,0.0,-1,-0.01228697165457271
9,adaptive_gate,False,baseline,inactive_warmup,0.013298407250121169,0.8943277942481227,0.8902930348093924,5,0.0,0.0,0.0,-1,-0.01228697165457271
9,control_action,False,baseline,inactive_warmup,0.013298407250121169,0.8943277942481227,0.8902930348093924,5,0.6,1.0,0.0,-1,-0.01228697165457271
9,fiber_memory_bias,False,baseline,inactive_warmup,0.013298407250121169,0.8943277942481227,0.8902930348093924,5,0.2745296003249518,1.0,0.0,-1,-0.01228697165457271
9,spin_update,True,baseline,inactive_warmup,0.013298407250121169,0.8943277942481227,0.8902930348093924,5,0.0048426832928739815,0.01416539617297628,0.0,-1,-0.01228697165457271
10,clause_pressure,True,baseline,inactive_warmup,0.013205852214783292,0.8821230640262604,0.8780060631548197,6,0.1583560451271167,0.47658594032083396,0.0,0,-0.010683867918488521
10,influence_lift,True,baseline,inactive_warmup,0.013205852214783292,0.8821230640262604,0.8780060631548197,6,0.33674923147697394,0.7590202375261418,0.0,0,-0.010683867918488521
10,adaptive_gate,False,baseline,inactive_warmup,0.013205852214783292,0.8821230640262604,0.8780060631548197,6,0.0,0.0,0.0,0,-0.010683867918488521
10,control_action,False,baseline,inactive_warmup,0.013205852214783292,0.8821230640262604,0.8780060631548197,6,0.6,1.0,0.0,0,-0.010683867918488521
10,fiber_memory_bias,False,baseline,inactive_warmup,0.013205852214783292,0.8821230640262604,0.8780060631548197,6,0.2966964089662864,1.0,0.0,0,-0.010683867918488521
10,spin_update,True,baseline,inactive_warmup,0.013205852214783292,0.8821230640262604,0.8780060631548197,6,0.0047902703650952805,0.014416724694705228,0.0,0,-0.010683867918488521
11,clause_pressure,True,baseline,inactive_warmup,0.013334483830171405,0.8710752317708967,0.8673221952363311,6,0.15773969799971682,0.46724865434117313,0.0,0,-0.005533708223441125
11,influence_lift,True,baseline,inactive_warmup,0.013334483830171405,0.8710752317708967,0.8673221952363311,6,0.3400293376693708,0.7973568181162898,0.0,0,-0.005533708223441125
11,adaptive_gate,False,baseline,inactive_warmup,0.013334483830171405,0.8710752317708967,0.8673221952363311,6,0.0,0.0,0.0,0,-0.005533708223441125
11,control_action,False,baseline,inactive_warmup,0.013334483830171405,0.8710752317708967,0.8673221952363311,6,0.6,1.0,0.0,0,-0.005533708223441125
11,fiber_memory_bias,False,baseline,inactive_warmup,0.013334483830171405,0.8710752317708967,0.8673221952363311,6,0.3255035585304287,1.0,0.0,0,-0.005533708223441125
11,spin_update,True,baseline,inactive_warmup,0.013334483830171405,0.8710752317708967,0.8673221952363311,6,0.004771625864491435,0.014134271793820489,0.0,0,-0.005533708223441125
12,clause_pressure,True,baseline,inactive_warmup,0.013332649606483005,0.8653478882532756,0.86178848701289,6,0.15359835355815707,0.44805756450958023,0.0,1,-0.006670353296462483
12,influence_lift,True,baseline,inactive_warmup,0.013332649606483005,0.8653478882532756,0.86178848701289,6,0.3399825649653166,0.8050141399814406,0.0,1,-0.006670353296462483
12,adaptive_gate,False,baseline,inactive_warmup,0.013332649606483005,0.8653478882532756,0.86178848701289,6,0.0,0.0,0.0,1,-0.006670353296462483
12,control_action,False,baseline,inactive_warmup,0.013332649606483005,0.8653478882532756,0.86178848701289,6,0.6,1.0,0.0,1,-0.006670353296462483
12,fiber_memory_bias,False,baseline,inactive_warmup,0.013332649606483005,0.8653478882532756,0.86178848701289,6,0.3504034151726378,1.0,0.0,1,-0.006670353296462483
12,spin_update,True,baseline,inactive_warmup,0.013332649606483005,0.8653478882532756,0.86178848701289,6,0.004646350195134252,0.013553741326414803,0.0,1,-0.006670353296462483
13,clause_pressure,True,baseline,inactive_warmup,0.0132990164970968,0.8583985203341645,0.8551181337164275,5,0.150836779991329,0.4207097840504271,0.0,0,-0.0020439323690704114
13,influence_lift,True,baseline,inactive_warmup,0.0132990164970968,0.8583985203341645,0.8551181337164275,5,0.3391249206759684,0.8103612583145405,0.0,0,-0.0020439323690704114
13,adaptive_gate,False,baseline,inactive_warmup,0.0132990164970968,0.8583985203341645,0.8551181337164275,5,0.0,0.0,0.0,0,-0.0020439323690704114
13,control_action,False,baseline,inactive_warmup,0.0132990164970968,0.8583985203341645,0.8551181337164275,5,0.6,1.0,0.0,0,-0.0020439323690704114
13,fiber_memory_bias,False,baseline,inactive_warmup,0.0132990164970968,0.8583985203341645,0.8551181337164275,5,0.329037887786142,1.0,0.0,0,-0.0020439323690704114
13,spin_update,True,baseline,inactive_warmup,0.0132990164970968,0.8583985203341645,0.8551181337164275,5,0.004562812594737702,0.012726470967525421,0.0,0,-0.0020439323690704114
14,clause_pressure,True,baseline,inactive_warmup,0.013249237674742701,0.8529925209596194,0.8530742013473571,5,0.14908603501931034,0.4932016028285622,0.0,0,-0.0006340245271149181
14,influence_lift,True,baseline,inactive_warmup,0.013249237674742701,0.8529925209596194,0.8530742013473571,5,0.3378555607059389,0.8052220517552027,0.0,0,-0.0006340245271149181
14,adaptive_gate,False,baseline,inactive_warmup,0.013249237674742701,0.8529925209596194,0.8530742013473571,5,0.0,0.0,0.0,0,-0.0006340245271149181
14,control_action,False,baseline,inactive_warmup,0.013249237674742701,0.8529925209596194,0.8530742013473571,5,0.6,1.0,0.0,0,-0.0006340245271149181
14,fiber_memory_bias,False,baseline,inactive_warmup,0.013249237674742701,0.8529925209596194,0.8530742013473571,5,0.3137563089426513,1.0,0.0,0,-0.0006340245271149181
14,spin_update,True,baseline,inactive_warmup,0.013249237674742701,0.8529925209596194,0.8530742013473571,5,0.004509852559334138,0.014919348485564008,0.0,0,-0.0006340245271149181
15,clause_pressure,True,baseline,inactive_warmup,0.013081734962960188,0.8457340298143565,0.8524401768202422,5,0.1474515360512421,0.5039492352240553,0.0,0,0.0017951087993676174
15,influence_lift,True,baseline,inactive_warmup,0.013081734962960188,0.8457340298143565,0.8524401768202422,5,0.33358424155548483,0.7778674462184759,0.0,0,0.0017951087993676174
15,adaptive_gate,False,baseline,inactive_warmup,0.013081734962960188,0.8457340298143565,0.8524401768202422,5,0.0,0.0,0.0,0,0.0017951087993676174
15,control_action,False,baseline,inactive_warmup,0.013081734962960188,0.8457340298143565,0.8524401768202422,5,0.6,1.0,0.0,0,0.0017951087993676174
15,fiber_memory_bias,False,baseline,inactive_warmup,0.013081734962960188,0.8457340298143565,0.8524401768202422,5,0.29875731376965753,1.0,0.0,0,0.0017951087993676174
15,spin_update,True,baseline,inactive_warmup,0.013081734962960188,0.8457340298143565,0.8524401768202422,5,0.004460408965550073,0.015244464365527675,0.0,0,0.0017951087993676174
16,clause_pressure,True,baseline,inactive_warmup,0.012847859371786499,0.836084085127424,0.8542352856196098,5,0.14584823527862292,0.5070664134857961,0.0,0,0.007271322573840333
16,influence_lift,True,baseline,inactive_warmup,0.012847859371786499,0.836084085127424,0.8542352856196098,5,0.3276204139805557,0.7222637913351635,0.0,0,0.007271322573840333
16,adaptive_gate,False,baseline,inactive_warmup,0.012847859371786499,0.836084085127424,0.8542352856196098,5,0.0,0.0,0.0,0,0.007271322573840333
16,control_action,False,baseline,inactive_warmup,0.012847859371786499,0.836084085127424,0.8542352856196098,5,0.6,1.0,0.0,0,0.007271322573840333
16,fiber_memory_bias,False,baseline,inactive_warmup,0.012847859371786499,0.836084085127424,0.8542352856196098,5,0.2860278196595206,1.0,0.0,0,0.007271322573840333
16,spin_update,True,baseline,inactive_warmup,0.012847859371786499,0.836084085127424,0.8542352856196098,5,0.004411909117178344,0.015338759007945332,0.0,0,0.007271322573840333
17,clause_pressure,True,baseline,inactive_warmup,0.012395037304565246,0.8339525574688239,0.8615066081934502,5,0.15007343122087075,0.4984928409058915,0.0,0,0.0069416478541264315
17,influence_lift,True,baseline,inactive_warmup,0.012395037304565246,0.8339525574688239,0.8615066081934502,5,0.3160734512664138,0.7595084250495528,0.0,0,0.0069416478541264315
17,adaptive_gate,False,baseline,inactive_warmup,0.012395037304565246,0.8339525574688239,0.8615066081934502,5,0.0,0.0,0.0,0,0.0069416478541264315
17,control_action,False,baseline,inactive_warmup,0.012395037304565246,0.8339525574688239,0.8615066081934502,5,0.6,1.0,0.0,0,0.0069416478541264315
17,fiber_memory_bias,False,baseline,inactive_warmup,0.012395037304565246,0.8339525574688239,0.8615066081934502,5,0.27646577415581963,1.0,0.0,0,0.0069416478541264315
17,spin_update,True,baseline,inactive_warmup,0.012395037304565246,0.8339525574688239,0.8615066081934502,5,0.0045397212944313405,0.01507940843740322,0.0,0,0.0069416478541264315
18,clause_pressure,True,baseline,inactive_warmup,0.011860617442233115,0.834615622443647,0.8684482560475766,5,0.15116460059689982,0.4660449455288628,0.0,0,2.65706395998766e-05
18,influence_lift,True,baseline,inactive_warmup,0.011860617442233115,0.834615622443647,0.8684482560475766,5,0.30244574477694447,0.7718989583162562,0.0,0,2.65706395998766e-05
18,adaptive_gate,False,baseline,inactive_warmup,0.011860617442233115,0.834615622443647,0.8684482560475766,5,0.0,0.0,0.0,0,2.65706395998766e-05
18,control_action,False,baseline,inactive_warmup,0.011860617442233115,0.834615622443647,0.8684482560475766,5,0.6,1.0,0.0,0,2.65706395998766e-05
18,fiber_memory_bias,False,baseline,inactive_warmup,0.011860617442233115,0.834615622443647,0.8684482560475766,5,0.26972812356208503,1.0,0.0,0,2.65706395998766e-05
18,spin_update,True,baseline,inactive_warmup,0.011860617442233115,0.834615622443647,0.8684482560475766,5,0.00457272916805622,0.0140978596022481,0.0,0,2.65706395998766e-05
19,clause_pressure,True,baseline,inactive_warmup,0.011541202598229584,0.8343033232730509,0.8684748266871765,5,0.1557319105801363,0.49460654233246426,0.0,1,-0.0072234396099049025
19,influence_lift,True,baseline,inactive_warmup,0.011541202598229584,0.8343033232730509,0.8684748266871765,5,0.2943006662548544,0.8228616957584469,0.0,1,-0.0072234396099049025
19,adaptive_gate,False,baseline,inactive_warmup,0.011541202598229584,0.8343033232730509,0.8684748266871765,5,0.0,0.0,0.0,1,-0.0072234396099049025
19,control_action,False,baseline,inactive_warmup,0.011541202598229584,0.8343033232730509,0.8684748266871765,5,0.6,1.0,0.0,1,-0.0072234396099049025
19,fiber_memory_bias,False,baseline,inactive_warmup,0.011541202598229584,0.8343033232730509,0.8684748266871765,5,0.2679751372777165,1.0,0.0,1,-0.0072234396099049025
19,spin_update,True,baseline,inactive_warmup,0.011541202598229584,0.8343033232730509,0.8684748266871765,5,0.004710890295049124,0.014961847905557045,0.0,1,-0.0072234396099049025
20,clause_pressure,True,cool,active_oscillating_without_gain,0.011155875729098468,0.8340894142618435,0.8612513870772716,4,0.16232620410930473,0.48612199660265326,0.0,2,-0.008745453760190536
20,influence_lift,True,cool,active_oscillating_without_gain,0.011155875729098468,0.8340894142618435,0.8612513870772716,4,0.28447483109201094,0.863502626205894,0.0,2,-0.008745453760190536
20,adaptive_gate,True,cool,active_oscillating_without_gain,0.011155875729098468,0.8340894142618435,0.8612513870772716,4,1.0,1.0,0.0,2,-0.008745453760190536
20,control_action,True,cool,active_oscillating_without_gain,0.011155875729098468,0.8340894142618435,0.8612513870772716,4,0.518,1.02,0.0,2,-0.008745453760190536
20,fiber_memory_bias,True,cool,active_oscillating_without_gain,0.011155875729098468,0.8340894142618435,0.8612513870772716,4,0.2663429601478087,1.0,0.1,2,-0.008745453760190536
20,spin_update,True,cool,active_oscillating_without_gain,0.011155875729098468,0.8340894142618435,0.8612513870772716,4,0.004201068816138406,0.012596933419818192,0.1,2,-0.008745453760190536
21,clause_pressure,True,cool,active_oscillating_without_gain,0.01087851912873886,0.834508230883213,0.852505933317081,2,0.16701133654495712,0.5078147228449531,0.0,0,-0.009138122430917717
21,influence_lift,True,cool,active_oscillating_without_gain,0.01087851912873886,0.834508230883213,0.852505933317081,2,0.27740223778284095,0.8874406169719145,0.0,0,-0.009138122430917717
21,adaptive_gate,True,cool,active_oscillating_without_gain,0.01087851912873886,0.834508230883213,0.852505933317081,2,1.0,1.0,0.0,0,-0.009138122430917717
21,control_action,True,cool,active_oscillating_without_gain,0.01087851912873886,0.834508230883213,0.852505933317081,2,0.518,1.02,0.0,0,-0.009138122430917717
21,fiber_memory_bias,True,cool,active_oscillating_without_gain,0.01087851912873886,0.834508230883213,0.852505933317081,2,0.26478680268570903,1.0,0.1,0,-0.009138122430917717
21,spin_update,True,cool,active_oscillating_without_gain,0.01087851912873886,0.834508230883213,0.852505933317081,2,0.004316742916906369,0.013750663872855411,0.1,0,-0.009138122430917717
22,clause_pressure,True,cool,active_oscillating_without_gain,0.010547046693602475,0.8337950296717808,0.8433678108861633,2,0.16587340882387563,0.5601631737537814,0.0,0,-0.010654690037922632
22,influence_lift,True,cool,active_oscillating_without_gain,0.010547046693602475,0.8337950296717808,0.8433678108861633,2,0.26894969068686314,0.9004224732727267,0.0,0,-0.010654690037922632
22,adaptive_gate,True,cool,active_oscillating_without_gain,0.010547046693602475,0.8337950296717808,0.8433678108861633,2,1.0,1.0,0.0,0,-0.010654690037922632
22,control_action,True,cool,active_oscillating_without_gain,0.010547046693602475,0.8337950296717808,0.8433678108861633,2,0.518,1.02,0.0,0,-0.010654690037922632
22,fiber_memory_bias,True,cool,active_oscillating_without_gain,0.010547046693602475,0.8337950296717808,0.8433678108861633,2,0.2655950990664237,1.0,0.1,0,-0.010654690037922632
22,spin_update,True,cool,active_oscillating_without_gain,0.010547046693602475,0.8337950296717808,0.8433678108861633,2,0.004297028297264153,0.015196140994920464,0.1,0,-0.010654690037922632
23,clause_pressure,True,cool,active_oscillating_without_gain,0.010141345452966855,0.8307905982071346,0.8327131208482407,2,0.16441940584684064,0.5772753366736234,0.0,0,-0.015613067752581311
23,influence_lift,True,cool,active_oscillating_without_gain,0.010141345452966855,0.8307905982071346,0.8327131208482407,2,0.2586043090506548,0.9089325930567964,0.0,0,-0.015613067752581311
23,adaptive_gate,True,cool,active_oscillating_without_gain,0.010141345452966855,0.8307905982071346,0.8327131208482407,2,1.0,1.0,0.0,0,-0.015613067752581311
23,control_action,True,cool,active_oscillating_without_gain,0.010141345452966855,0.8307905982071346,0.8327131208482407,2,0.518,1.02,0.0,0,-0.015613067752581311
23,fiber_memory_bias,True,cool,active_oscillating_without_gain,0.010141345452966855,0.8307905982071346,0.8327131208482407,2,0.27116056469272576,1.0,0.1,0,-0.015613067752581311
23,spin_update,True,cool,active_oscillating_without_gain,0.010141345452966855,0.8307905982071346,0.8327131208482407,2,0.004262738845776711,0.015705278382419512,0.1,0,-0.015613067752581311
24,clause_pressure,True,cool,active_oscillating_without_gain,0.009779205064085385,0.8278216959872996,0.8171000530956594,2,0.16160064207858466,0.5874710919890974,0.0,0,-0.01534191252988415
24,influence_lift,True,cool,active_oscillating_without_gain,0.009779205064085385,0.8278216959872996,0.8171000530956594,2,0.24936972913417732,0.9194446394678488,0.0,0,-0.01534191252988415
24,adaptive_gate,True,cool,active_oscillating_without_gain,0.009779205064085385,0.8278216959872996,0.8171000530956594,2,1.0,1.0,0.0,0,-0.01534191252988415
24,control_action,True,cool,active_oscillating_without_gain,0.009779205064085385,0.8278216959872996,0.8171000530956594,2,0.518,1.02,0.0,0,-0.01534191252988415
24,fiber_memory_bias,True,cool,active_oscillating_without_gain,0.009779205064085385,0.8278216959872996,0.8171000530956594,2,0.27617618647327274,1.0,0.1,0,-0.01534191252988415
24,spin_update,True,cool,active_oscillating_without_gain,0.009779205064085385,0.8278216959872996,0.8171000530956594,2,0.0041658538187608,0.01608234703194257,0.1,0,-0.01534191252988415
25,clause_pressure,True,cool,active_oscillating_without_gain,0.00959430084286149,0.825404448403449,0.8017581405657752,2,0.1635461705085651,0.5653161471941932,0.0,-1,-0.014500727480355025
25,influence_lift,True,cool,active_oscillating_without_gain,0.00959430084286149,0.825404448403449,0.8017581405657752,2,0.24465467149296805,0.9494729437678913,0.0,-1,-0.014500727480355025
25,adaptive_gate,True,cool,active_oscillating_without_gain,0.00959430084286149,0.825404448403449,0.8017581405657752,2,1.0,1.0,0.0,-1,-0.014500727480355025
25,control_action,True,cool,active_oscillating_without_gain,0.00959430084286149,0.825404448403449,0.8017581405657752,2,0.518,1.02,0.0,-1,-0.014500727480355025
25,fiber_memory_bias,True,cool,active_oscillating_without_gain,0.00959430084286149,0.825404448403449,0.8017581405657752,2,0.28086416299475686,1.0,0.1,-1,-0.014500727480355025
25,spin_update,True,cool,active_oscillating_without_gain,0.00959430084286149,0.825404448403449,0.8017581405657752,2,0.004114224321382812,0.015522618857620922,0.1,-1,-0.014500727480355025
26,clause_pressure,True,cool,active_oscillating_without_gain,0.009309832495116225,0.8220997088767467,0.7872574130854202,3,0.16231625304348615,0.5146540420897621,0.0,0,-0.016042591600401668
26,influence_lift,True,cool,active_oscillating_without_gain,0.009309832495116225,0.8220997088767467,0.7872574130854202,3,0.2374007286254637,0.9741607595116273,0.0,0,-0.016042591600401668
26,adaptive_gate,True,cool,active_oscillating_without_gain,0.009309832495116225,0.8220997088767467,0.7872574130854202,3,1.0,1.0,0.0,0,-0.016042591600401668
26,control_action,True,cool,active_oscillating_without_gain,0.009309832495116225,0.8220997088767467,0.7872574130854202,3,0.518,1.02,0.0,0,-0.016042591600401668
26,fiber_memory_bias,True,cool,active_oscillating_without_gain,0.009309832495116225,0.8220997088767467,0.7872574130854202,3,0.2856353795619833,1.0,0.1,0,-0.016042591600401668
26,spin_update,True,cool,active_oscillating_without_gain,0.009309832495116225,0.8220997088767467,0.7872574130854202,3,0.004099636662302113,0.014190761898613005,0.1,0,-0.016042591600401668
27,clause_pressure,True,cool,active_oscillating_without_gain,0.009105395726225398,0.8185649646922132,0.7712148214850185,3,0.16104396555672243,0.449713210761563,0.0,0,-0.015014937132203254
27,influence_lift,True,cool,active_oscillating_without_gain,0.009105395726225398,0.8185649646922132,0.7712148214850185,3,0.23218759101874764,1.0105887683693264,0.0,0,-0.015014937132203254
27,adaptive_gate,True,cool,active_oscillating_without_gain,0.009105395726225398,0.8185649646922132,0.7712148214850185,3,1.0,1.0,0.0,0,-0.015014937132203254
27,control_action,True,cool,active_oscillating_without_gain,0.009105395726225398,0.8185649646922132,0.7712148214850185,3,0.518,1.02,0.0,0,-0.015014937132203254
27,fiber_memory_bias,True,cool,active_oscillating_without_gain,0.009105395726225398,0.8185649646922132,0.7712148214850185,3,0.29548482758727734,1.0,0.1,0,-0.015014937132203254
27,spin_update,True,cool,active_oscillating_without_gain,0.009105395726225398,0.8185649646922132,0.7712148214850185,3,0.004080946464460936,0.012493731590232768,0.1,0,-0.015014937132203254
28,clause_pressure,True,cool,active_oscillating_without_gain,0.00889630654615555,0.8144692920448415,0.7561998843528153,3,0.15927884523429578,0.40086192978481566,0.0,0,-0.0053015999959731275
