sprite_id,kind,component_id,birth_t,death_t,lifetime,peak_intensity,mean_intensity,mean_influence,mean_entropy,signed_motion,spin_displacement,bridge_score,collapse_contribution,classification
94,clause,18,96,118,23,0.021086332913503304,0.018690840184026405,0.0649758046404341,0.44453772593863755,0.0009363825183699159,0.008506132032496429,0.08686170758089981,0.004799548615183264,hotspot
95,clause,18,166,179,14,0.020313639618933624,0.01849374201801965,0.06301025321423083,0.44212265657687905,0.0002834789108482755,-0.009622345016268895,0.06420528849285016,0.004539483468346252,hotspot
96,clause,19,19,24,6,0.13373857263460223,0.11868384900771768,0.5408928167819375,0.8803970998542239,-0.004975559495950743,0.009230844525604687,0.034780192753940654,0.029208412843119355,hotspot
97,clause,19,32,74,43,0.1787366560662002,0.1335999839383381,0.6078076178066003,0.8991833052769639,0.0013942213221546096,-0.0002804978847861239,0.11682738337325357,0.031067873578841432,standing_wave
98,clause,19,81,89,9,0.1290248445842016,0.11796804459261888,0.5377183844083825,0.879637458822502,-0.0004656723262282947,0.013159736151768686,0.04844852143249444,0.026634170839295385,hotspot
99,clause,20,0,4,5,0.04751487642413481,0.03140028161964062,0.1790410418125507,0.5519798822779558,-0.09478879625642057,0.16811109039002903,0.07739799098805236,0.09134295916376413,hotspot
100,clause,20,46,92,47,0.016184289382066824,0.013661164422104986,0.04289200942272676,0.37390290564549805,5.698502303919106e-07,0.006420422505115861,0.12550163240603246,0.006699301769815666,hotspot
101,clause,20,115,118,4,0.011231158343297307,0.010865310969735505,0.034109272956927124,0.3268019084272174,9.832887491988823e-05,-0.00421550538147028,0.02372638371368156,0.002714297579652806,hotspot
102,clause,21,16,55,40,0.027485036156470438,0.02146787405760956,0.06486794102911171,0.4768349082950153,0.0005410543999970624,0.0028988428289984172,0.1121227734511408,0.005254172598774947,hotspot
103,clause,21,61,70,10,0.019632105419559565,0.018298596783165984,0.050778834816527785,0.4402744680994014,-0.0016741361006474553,0.032747400076695146,0.05871720194603224,0.006726011256975423,hotspot
104,clause,21,93,97,5,0.018738985246691254,0.018285171395505714,0.05212110387285664,0.4401324892392996,0.0024557218463563124,-0.0021921577530949424,0.029032956594100066,0.005453925634332334,hotspot
105,clause,22,0,4,5,0.03776931331214804,0.035471390957755054,0.1865053735029401,0.5997164017863286,-0.012720131738993196,0.024053169486730266,0.03524789833644851,0.021130079505663507,hotspot
106,clause,22,60,66,7,0.03165905662477582,0.030719964288463342,0.1239835859400695,0.5659285046602751,-0.0010832672673550814,0.000747066141084024,0.036981824527565585,0.009261065518884599,hotspot
107,clause,22,95,106,12,0.03822769323234103,0.03421607501581971,0.1446696830437706,0.5919410919528117,0.003374587048700306,0.0016246553668044506,0.05679020721272836,0.009575385828678399,hotspot
108,clause,22,119,130,12,0.033299776920168035,0.031409592666156165,0.12314292408394549,0.571623725008504,0.0024619213568278786,0.013861108528084809,0.05957358665112039,0.007802323244530637,hotspot
109,clause,22,259,263,5,0.03019084319926287,0.02994020954191056,0.10462835444363872,0.5603138321450076,0.00017197451988792967,0.011719910143831586,0.03127116114056615,0.007414994523364419,hotspot
110,clause,22,292,295,4,0.029826498438711956,0.029738570638619732,0.10369986154925895,0.5586210443024308,-0.00017078768387784882,0.0014687154263246516,0.02273551873492936,0.007406916510491712,hotspot
111,clause,22,311,319,9,0.02985019120831404,0.02982007417649776,0.10445558526999851,0.5592887414349254,0.0003150976768646063,0.007862260281536554,0.04693684219572247,0.007475652228024359,hotspot
112,clause,23,0,15,16,0.02421669456815268,0.010790888142230908,0.04912429893288185,0.3071338439332929,-0.08042023739200252,0.17907405714181268,0.11982356518376813,0.09589075177064395,hotspot
113,clause,23,17,22,6,0.005437069315674928,0.005232942219676152,0.0072873393132431505,0.20233253733800202,0.00032321528761925303,-0.023819524270627834,0.03972182147570957,0.001301425271669167,hotspot
114,clause,23,49,54,6,0.0052823555557296445,0.005138069719615903,0.0068199810441921796,0.19978224620228324,-0.00011958963134858433,-0.00021496284724401016,0.03165416819527334,0.0015164140094276498,hotspot
115,clause,23,75,79,5,0.00558233177296379,0.0052380048803192265,0.007029536359408023,0.2024558753610893,-0.001343884965309211,-0.010135890324870722,0.03053899175146011,0.003954266994931918,hotspot
116,clause,23,81,84,4,0.0053245256441841905,0.005204438768036172,0.00677419742821697,0.20159320557223565,-0.000350691651837199,-0.0011879769264215023,0.022637520781363912,0.0019896079571482244,hotspot
117,clause,23,170,174,5,0.005162033794072541,0.005124835946990659,0.006489066863573069,0.19943264965337199,-0.00014270106840295893,-0.0013906941611236123,0.027513094012901123,0.0015584493335586921,hotspot
118,clause,23,182,185,4,0.00524858758742275,0.005114956845405049,0.00643379765269677,0.19915433900041124,0.0005671490243502747,-0.004921963534960133,0.024026339924067986,0.0013421290868173156,hotspot
119,clause,23,204,208,5,0.00512207211805715,0.005074124667320231,0.006298709260444892,0.19804218192203785,0.00031758270154272003,-0.00020333693828594734,0.027143011126084516,0.001296995251811656,hotspot
120,clause,24,6,22,17,0.2097955688212093,0.14780054916948332,0.7009764479467693,0.899453151176065,-0.03697854966413247,-0.032079215183958204,0.08026649885465494,0.05479113957157458,hotspot
121,clause,24,27,32,6,0.07702394842783039,0.07276544738480392,0.349751920149816,0.7770126805182856,-0.005240803841040587,0.017742546722054525,0.037680580215274026,0.020606663389130617,hotspot
122,clause,24,61,70,10,0.09024078421035772,0.08234578469540135,0.38280329983516415,0.805065616447082,0.005615449173065529,0.04122855875950307,0.06887443896305784,0.024773252814932898,hotspot
123,clause,24,73,83,11,0.08608662075058522,0.07848315361480587,0.36415879340214197,0.7947072896085587,-0.0027739790534293263,-0.00410131938166905,0.05259238924104466,0.02013424815520097,hotspot
124,clause,24,89,102,14,0.09079698374902817,0.08494872293737196,0.41000558746001264,0.811444150948137,0.0025398957452198168,0.012785961727964285,0.08272982587633913,0.03314010687056006,hotspot
125,clause,25,0,10,11,0.050873585558755915,0.024856907323903752,0.17659166134532378,0.46862745429724517,-0.14108034474734085,0.30526287103031785,0.13301757047569324,0.12777434517950798,hotspot
126,clause,25,18,64,47,0.014705752545458143,0.010322840104131535,0.04400503717216127,0.31478527410936724,-0.0025091768893911043,0.0014268395171776749,0.11948602406356418,0.006946705020889764,hotspot
127,clause,26,42,62,21,0.05162963426733896,0.040760336377464304,0.1568388183277645,0.636134715910182,-0.003904921205073658,0.02680780000710241,0.08838304960227424,0.013807082369347738,hotspot
128,clause,26,67,89,23,0.06454636166861606,0.05069405495758003,0.2073043434161834,0.6868124523093,-0.0027993934962136924,-0.011891298756899052,0.08774940875299582,0.01496134956685303,hotspot
129,clause,26,109,119,11,0.041049583021082185,0.03692418238770962,0.1375499865003163,0.612148059381965,-0.005848051402751547,0.008859810493045073,0.05423649195954777,0.01501253775956259,hotspot
130,clause,27,0,44,45,0.05534607327725537,0.020902659272150518,0.10260119406791038,0.41306770045956714,-0.15338740271798276,0.34407795876286695,0.20648155481736336,0.13494187401229427,hotspot
131,clause,27,52,56,5,0.006906980268594205,0.006562458692879633,0.037472712457514414,0.2360597239188246,-0.0001012557407489012,-0.0028560232133811314,0.028023788378153405,0.0018201671108198027,hotspot
132,clause,27,62,69,8,0.007350905355057772,0.006616289273930407,0.023287576967190134,0.237276336780198,5.606567842467852e-05,0.009350844370757755,0.04324247564463626,0.001643200429108573,hotspot
133,clause,28,0,13,14,0.09634748846573261,0.04239418499386607,0.20345544241992597,0.5851237187898705,-0.20230217326262967,0.33134455341910535,0.1479774392826405,0.14153202511737334,hotspot
