t,H,F,I,unsatisfied_clauses,assignment_entropy
69,0.011132123927616389,0.19238507264289811,0.7854498992938519,3,0.8411549027181969
70,0.011080656239759932,0.1944297650378413,0.7839947686182035,3,0.8390096312299022
71,0.01109747297427158,0.19566552664819178,0.7808557115941225,3,0.8382938024566916
72,0.011079440587178788,0.19547952673072633,0.7816470922693932,3,0.8383493271184238
73,0.011062674625003564,0.1961312221157093,0.7822448748535297,3,0.8373775344703314
74,0.011065735453326312,0.19868537106479037,0.7828428601067076,3,0.8357350604804616
75,0.011130769498136819,0.19977024219086967,0.7845006673385542,3,0.8354080209761644
76,0.011224739794688698,0.20077689177746963,0.7820407888055286,3,0.8348738477684147
77,0.011287613176555933,0.20144009590416845,0.7791017101900897,3,0.8337628541587265
78,0.011274661499001542,0.1998266926358767,0.7790739764000972,3,0.8335654441135337
79,0.011226275408735912,0.1973433707469949,0.778204306526562,3,0.8342474457204003
80,0.011201959318809636,0.1954642635441688,0.7770106450935083,3,0.8347793915758029
81,0.011190952159366399,0.19281445953886314,0.776658605605208,3,0.8362844201995868
82,0.01119034372864822,0.19136951299651384,0.7757075956521422,3,0.8371863500171242
83,0.011153937303057705,0.19281767688286203,0.7732827775543321,3,0.8362616655471806
84,0.011117335180877616,0.19268988135593476,0.7744141421176757,3,0.8368502608115361
85,0.011072412939672661,0.19229757256333896,0.7742619316206956,3,0.8376317372759738
86,0.01105141724830862,0.19133333920472032,0.775194863281554,3,0.839326339099989
87,0.011039844070342985,0.1877033193085556,0.7792914751107551,3,0.8430849320089151
88,0.010984269009436623,0.1848453286542921,0.7828482213380019,3,0.8453886730551126
89,0.010913303950717478,0.18338733420398903,0.7872203637307378,3,0.8464651285514456
90,0.010902471199703065,0.18237615920562883,0.7892319329027198,3,0.8476844321255971
91,0.010888102541792346,0.18117792623459691,0.7923066499190317,3,0.8488581358081474
92,0.010920943813815247,0.17976392895268714,0.7922582044408073,3,0.8504026062002028
93,0.010971178792192962,0.17864055138113535,0.7904210413025161,3,0.8518398666147406
94,0.01102188473471418,0.17564266787131505,0.792657741407482,3,0.8548947521428315
95,0.011041525220831626,0.17472879959749638,0.792427913683353,3,0.8557968727443163
96,0.011053853537719038,0.1745045287334858,0.7937850145375374,3,0.8561266292772555
97,0.011066654943135676,0.1735137611953486,0.7933741975896748,3,0.8568670586444416
98,0.011066903680480621,0.17456859555495324,0.7923604891333085,3,0.8555121685953648
99,0.011044778959655846,0.17433463606476327,0.7955951457054966,3,0.8551407214860839
100,0.010987356186415973,0.1769090503817593,0.7978886838590797,3,0.8530731291291457
101,0.01098553145901019,0.17938658003685723,0.7960145650692365,3,0.8515116618184742
102,0.011023286163748125,0.1822362275819167,0.7902273660920562,3,0.849552395196219
103,0.011028072798704035,0.18529651960716303,0.7828790216048274,3,0.846909819211322
104,0.01104179114299211,0.18793133937226678,0.7779081592748102,3,0.8442335057691942
105,0.011108456627970133,0.18832629699870343,0.7722609541104399,3,0.8430547242342549
106,0.01116564689889003,0.1886157353852842,0.7697604827382485,3,0.8427064854641564
107,0.011195679565022876,0.18606990814047106,0.7701683370447914,3,0.8442619616202949
108,0.0112419595799021,0.1826818842153971,0.7723962636949433,3,0.8463908068185112
109,0.011252646373530208,0.17883306390998577,0.7778055080392081,3,0.8493232111202537
110,0.011280615388548559,0.17540363729087569,0.7827174987573609,3,0.8516993597959517
111,0.011272302112904392,0.1727403854222731,0.7870378912273968,3,0.8536042315826148
112,0.011213064879348467,0.17147945134133633,0.7886830898327626,3,0.8543143877864063
113,0.011206047849538544,0.17131936620706142,0.7889891457550073,3,0.8542683870492602
114,0.011237244500508968,0.17181386589346936,0.7878285858948129,3,0.8534785264581701
115,0.011285730872986663,0.17117431841900124,0.7861182762180918,3,0.8537494192631223
116,0.011314859086123709,0.17270955310385744,0.7829089780701537,3,0.8523259627867414
117,0.011313443383826774,0.1740688716416506,0.7819788574251602,3,0.851184986610359
118,0.011294085784823788,0.17495108177763907,0.7823501571930747,3,0.8503024041432695
119,0.01123688335115316,0.1745353418016958,0.7845315740341745,3,0.8504821907443534
120,0.011157628004300757,0.1736426370899033,0.7875700343500126,3,0.8510199708725964
121,0.011048613160620793,0.17359956140151284,0.7891803456596345,3,0.8507961497605431
122,0.01098701585353185,0.17377007665288638,0.7909673474757444,3,0.8505884311142694
123,0.010945077854432085,0.172643214261223,0.7945375817473994,3,0.8512010633284823
124,0.010884766663179049,0.17320886656619755,0.7963779162768043,3,0.8506610541585555
125,0.01084620798869475,0.1724353364332396,0.7999878357506345,3,0.8514151738068053
126,0.010799392975164425,0.1722354374423428,0.8031964548143675,3,0.8514020475386632
127,0.01076912311922097,0.17161655499998615,0.8056856491277655,3,0.8515375374210444
128,0.010743464598158862,0.17310641928464757,0.8029991293076175,3,0.8504670536524871
129,0.010700163622502186,0.1730388237984492,0.8030852379073952,3,0.8502620395605797
130,0.01070521000392067,0.1737642457729592,0.8001701699304588,3,0.8492151591724719
131,0.010724376254758364,0.17523252691506866,0.7975893126410768,3,0.8477445648030871
132,0.010741886366453608,0.17864043865093326,0.7927842552607611,3,0.8452081510395677
133,0.010778602004938707,0.18299674490105194,0.786677117144719,3,0.8423486946816808
134,0.010771075990338677,0.18680002773175455,0.7840181975092525,3,0.83967416515856
135,0.010775029834890076,0.18687978060708546,0.7851408810521281,3,0.8398598376835019
136,0.010794597268970637,0.18548187365184451,0.7855705882831594,3,0.8409242409505724
137,0.010795978656305038,0.1838586548803401,0.7879866553444483,3,0.841681023098498
138,0.01082233404892676,0.18269152928119628,0.7896884800010338,3,0.8424787039034187
139,0.010844591894689176,0.18183976558986964,0.7907735390527131,3,0.8434433386022709
