sprite_id,kind,component_id,birth_t,death_t,lifetime,peak_intensity,mean_intensity,mean_influence,mean_entropy,signed_motion,spin_displacement,bridge_score,collapse_contribution,classification
137,clause,31,58,88,31,0.0158630180369477,0.01063691719995479,0.16689739579961277,0.3165161874006691,-0.0017216042819567096,0.06068283181153394,0.2074425926375511,0.0749591129475866,hotspot
138,clause,31,101,106,6,0.007170995277514048,0.006968555658876953,0.2885411956479624,0.2424871010162385,-0.0015860376589281674,-0.00376221543456981,0.07257762580541277,0.03551225367842078,hotspot
139,clause,31,204,218,15,0.010121465035326968,0.008361375742515328,0.13566199584242628,0.27448519716080116,-0.002493187278263989,0.03484432747595673,0.07561466568656343,0.006637435164976548,hotspot
140,clause,32,0,16,17,0.0928067295234646,0.056115753048634046,0.2718446564250644,0.6948490168060111,-0.1381255739832486,0.1064268106712624,0.10305413355173046,0.10782794807946279,hotspot
141,clause,32,112,122,11,0.026112047160549174,0.023054273656598102,0.09775088531282237,0.4939833628191316,-0.0010324114239322474,0.023749366534857416,0.061482294357584094,0.008630781479633545,hotspot
142,clause,32,160,189,30,0.027245965176359445,0.024639124876723373,0.11482882010315332,0.5098227083793413,0.0023890608991806728,-0.09325090490824235,0.12662810592234863,0.006011659197497403,hotspot
143,clause,33,69,76,8,0.028424049982220843,0.02664438252288447,0.09001839261847108,0.5309360217046359,-0.004651768727335151,0.0033902069264011153,0.041182563289983785,0.011811103680923557,hotspot
144,clause,33,97,119,23,0.032058509279923264,0.02834928483359187,0.128846866200981,0.5444642128341823,-3.634200851602987e-05,0.032560522159137406,0.09530320918218642,0.0074243382463105995,hotspot
145,clause,33,130,134,5,0.027056977937176936,0.02609604706661755,0.10804668743823087,0.5249337489106983,-0.0006292756122800308,0.014713242806859705,0.032101992805689955,0.007093577157521798,hotspot
146,clause,33,236,255,20,0.029237626406110613,0.02728474224946021,0.12104499520363458,0.5354910068331227,-0.00013506529236181897,0.024348065675481825,0.08557763131481778,0.007058146219726915,hotspot
147,clause,34,0,6,7,0.034527762412288776,0.018468525129621993,0.17932103274647354,0.41169680543406256,-0.10674344686152454,0.2753061033786839,0.11145352076777348,0.11198922142736936,hotspot
148,clause,34,61,96,36,0.014245424914832704,0.008812793351092044,0.01893076709745908,0.2818087904874483,-0.0013100225347348338,-0.03378525763240953,0.11740303329932572,0.004775185595514601,hotspot
149,clause,34,205,213,9,0.0057430047071597235,0.0055916005817736765,0.008208029878653605,0.2119237294823617,-0.0013368426841499498,0.00933714122969867,0.04714020695831672,0.0039747831376891665,hotspot
150,clause,34,216,221,6,0.005693610943959556,0.005581800313855578,0.008501546849397098,0.21167069524617488,0.0005328288938778319,-0.009477463258590169,0.03512934821447615,0.0015933730268106662,hotspot
151,clause,35,0,31,32,0.016118331740428947,0.006308673859629691,0.14446412967989097,0.21504300279615923,-0.06230994974678401,0.1797696964201892,0.15333192905190263,0.08734297473656197,hotspot
152,clause,35,69,75,7,0.0032277154901308525,0.0031075566948294614,0.019365380501296495,0.13854596152607268,0.001064312807303007,0.014150681139737886,0.041509734342562804,0.001341223239759813,hotspot
153,clause,35,95,101,7,0.003438520109014335,0.0032716737160689547,0.019724444925293908,0.14393721947019555,0.0008508452526646559,0.008339443726452733,0.0387921013024424,0.0008152511931167248,hotspot
154,clause,35,216,219,4,0.002970876693624594,0.0029522559949397295,0.020983749335802465,0.13332891950256562,-7.155938259608557e-05,0.002820484659203315,0.023882217896912954,0.0014252723234353727,hotspot
155,clause,36,0,14,15,0.025463563077511932,0.020644305867365285,0.10629120711641107,0.465957468809396,-0.018912611521199246,-0.060265882400179806,0.08372390925588247,0.027348984075463472,hotspot
156,clause,36,22,29,8,0.027089032465190906,0.02276895829634603,0.11342966424382661,0.48880005804979965,-0.008447737612986742,-0.007094353475666296,0.04246553235842684,0.016238733482286917,hotspot
157,clause,36,50,67,18,0.02284967332080478,0.0198780195109903,0.08102058694277674,0.45858208558504227,0.0019017689632958579,-0.000850153727254277,0.08066984331571654,0.011384623634637756,hotspot
158,clause,36,70,78,9,0.022455861815608297,0.020495743669453642,0.0980857657184036,0.4652884017244758,0.00077358138006485,0.05449192673695854,0.06274858859002874,0.005611786525181354,hotspot
159,clause,36,95,102,8,0.02323651355659019,0.020779177734202788,0.06901024787613283,0.4695973266695676,0.004385525731393225,0.039893467729664574,0.05342706165456212,0.005089048196576118,hotspot
160,clause,37,0,30,31,0.043513966899075995,0.027227676229809917,0.20252059325988184,0.5253169145471398,-0.06781838325596197,-0.015858346742110632,0.10387647333519533,0.07058648329523905,hotspot
161,clause,37,34,38,5,0.020257283834121134,0.019190268884295397,0.09154473769656361,0.4499759132407867,0.00011822385136198155,-0.030329571151875095,0.03732989535224521,0.004707234132372292,hotspot
162,clause,37,61,81,21,0.02222505382802213,0.020115374845155135,0.12161619190053205,0.45991303682570633,0.003779412451867553,0.04156704876229121,0.09321314719438123,0.00492968132359746,hotspot
163,clause,38,0,23,24,0.1328234634760593,0.09799441433634327,0.4418332577007145,0.8356136639439402,-0.09948632552401948,-0.020584079115794185,0.09277340787575396,0.08558991016732528,standing_wave
164,clause,38,47,51,5,0.043507031604597984,0.040845347706513505,0.15715420261685692,0.6383874034585467,-0.009542576272809189,0.022063358075815276,0.03458250317781427,0.018692775383902845,hotspot
165,clause,38,133,154,22,0.07376235015898823,0.05223576530950205,0.21501173678970933,0.6937066004566845,-0.0010744992223390981,0.021307678858017515,0.08878357834679146,0.013445149514490624,hotspot
166,clause,39,49,58,10,0.07199237307898002,0.0484733018017239,0.27611361568120174,0.6619835178045832,-0.010185527196392513,-0.07716269069635723,0.07269134354703391,0.022387473850970556,hotspot
167,clause,39,74,78,5,0.03107226057637954,0.029523436117129487,0.1321396957919734,0.5551124207333781,0.00039009190249938985,-0.004519287452791204,0.02860166141009382,0.007169199622224673,hotspot
168,clause,39,91,116,26,0.05966380481916517,0.04193926026380227,0.17642951833234138,0.6348902267830342,0.0021958686746999523,0.023930145718615736,0.0978349794411928,0.010062789133500913,standing_wave
169,clause,39,123,136,14,0.036940868458935544,0.03181289910137293,0.11517924709799934,0.5744451232470837,-0.00220458717933035,0.03437310052025186,0.07250036379097874,0.010168775648205617,hotspot
170,clause,40,0,13,14,0.07464989813289039,0.030999239944771054,0.13058672528396503,0.515080505820867,-0.16621543449527892,0.14208097523479535,0.10441143519903157,0.12744377931591286,hotspot
171,clause,40,183,193,11,0.016515656823871346,0.015121991469431604,0.04270396553295692,0.3963539918113105,0.0011776715844113994,0.03229291926115779,0.06370531371829993,0.004963627888193202,hotspot
172,clause,40,226,258,33,0.015199541895406342,0.014208540333815056,0.03872624791200634,0.382774483202319,0.0017634266822000727,-0.007737233515539222,0.10485653248767011,0.003993017846912701,hotspot
173,clause,41,0,27,28,0.07761533416057118,0.053387916487083846,0.3382098502922413,0.6916277456390982,-0.053420685663599476,-0.03613430226346097,0.10553928555842967,0.0597342907801017,standing_wave
174,clause,41,95,115,21,0.03305615055147228,0.028821070844532982,0.17509868325860506,0.5461451863177861,-0.0025798220326793964,-0.05543125575548749,0.09762728507596377,0.010052975677837543,hotspot
175,clause,42,6,13,8,0.05490491717983953,0.05133984558091105,0.21290045167105218,0.6953826310019051,-0.005172298848084705,-0.029031274466135792,0.04987428304199895,0.01663434502861285,hotspot
176,clause,42,15,22,8,0.07152531793384227,0.05993371872270591,0.25680081037431024,0.7313877518496025,-0.0019936629814392703,-0.03198743686204358,0.050848584490289575,0.01582256387337,hotspot
177,clause,42,44,51,8,0.07675486482370422,0.06653297307147531,0.2883343438440877,0.755526273767449,-0.027962971237081163,0.023529376161048166,0.04804596511656064,0.036948913470726846,hotspot
178,clause,42,80,93,14,0.10188139641627705,0.07421927736847322,0.32654746107476706,0.7746432254709417,0.0052716808217052324,0.05708103246375715,0.08627189210679465,0.02233055281169275,hotspot
179,clause,42,96,112,17,0.112613774900795,0.08381670546240805,0.3794228006267598,0.8002687186952273,0.022076159480869828,-0.08653490789561788,0.11893364487208088,0.036188785690524417,hotspot
180,clause,43,7,30,24,0.07065591293764346,0.03778181998600457,0.14573203199515916,0.596637628567188,0.0017503667819857294,-0.13740501792718962,0.12799628334619254,0.009101580712435803,standing_wave
181,clause,43,61,75,15,0.040416033799899886,0.029485267300066596,0.10487570108842746,0.5506371863333092,0.0021629098873865715,0.014885125791988758,0.06896317020990447,0.007160196516797859,hotspot
182,clause,43,132,145,14,0.024045222460402742,0.02200813345204648,0.0673238018363502,0.48402400438900667,-0.0017877403055046592,0.03319981749732695,0.07211611784668898,0.00763739429536552,hotspot
183,clause,44,155,205,51,0.03891890190738615,0.031276466384457635,0.11404904192975633,0.5698612304521421,0.005476399887428818,0.041268240802958545,0.13861845993939118,0.0090251139344842,standing_wave
184,clause,44,294,298,5,0.024637282145788114,0.02453891685485108,0.0807626651994738,0.5107696985237429,0.00013995382608385232,-0.0027270655858481624,0.02819808144660897,0.0061582664351623306,hotspot
185,clause,45,24,33,10,0.012090109504515138,0.010256517707407183,0.019666088625054833,0.3149950479889179,-0.003533368953279145,0.01977803552919693,0.054407105602299534,0.00847321095361122,hotspot
186,clause,45,49,52,4,0.008289458247828785,0.008005854564589366,0.012784858534323098,0.2697906141374276,0.001959086363936234,0.018129444878813475,0.02894688336310403,0.0023685016098259682,hotspot
187,clause,45,96,106,11,0.009257680740011908,0.008633415514850704,0.014588404341995211,0.2831560996941766,0.0010286938597116602,-0.07249301399006702,0.07507085479043796,0.002334725305217206,hotspot
188,clause,45,116,120,5,0.00805049765399218,0.007971480246895587,0.01268583821331062,0.2690603384150325,0.0009131568803882814,0.016556554052130516,0.032951731929882364,0.002151557511859572,hotspot
189,clause,45,122,135,14,0.009807525041149878,0.008924965391224692,0.015459453767396618,0.28914373939483823,0.0028126427442493954,-0.015960482950707004,0.06707820440840426,0.0027639028926933653,hotspot
190,clause,45,186,196,11,0.009216179520136718,0.008524062704224943,0.014271121472624597,0.2808476522709603,0.0010933079689341152,-0.00025582362489015575,0.051520179789947204,0.0023213505245018857,hotspot
191,clause,46,0,27,28,0.02296018235583638,0.007074052754393303,0.1298666685439635,0.2191057040956633,-0.09915814067799647,0.47252754048839796,0.20564677713899937,0.12135299197673431,hotspot
192,clause,46,67,82,16,0.002107323425190085,0.0015977563702101124,0.05077652174486024,0.08229984829834633,2.4770107266479033e-05,-0.002361605657640986,0.06749128123241716,0.00039880190426952954,hotspot
193,clause,46,153,164,12,0.0011348682877726339,0.0010742380796218698,0.025816140210617695,0.060220205224569605,-0.00011429191883259842,0.013912143340496785,0.062360012377614515,0.0029392555234802,hotspot
194,clause,47,21,31,11,0.01952265312895898,0.014245198053266793,0.05116924824974248,0.3790158374127515,0.005394282398437991,-0.07021863602943745,0.074126811116421,0.0035112806253874557,hotspot
195,clause,47,47,53,7,0.01095666914439899,0.010131684565485093,0.050527790568922974,0.3123991944574754,-0.0011411557188306873,0.0001822758169442995,0.03869809535740534,0.006543048742614943,hotspot
196,clause,47,94,109,16,0.01697277060060664,0.012704982458849646,0.05265544844636798,0.35547976108453383,-0.00671033410934626,0.04550282589578196,0.08189951795033333,0.01412242337701502,hotspot
197,clause,47,117,135,19,0.01191867058599317,0.010440015133399044,0.04629515605974515,0.3181106702467784,-0.0004519352102834648,0.04914357579502838,0.10112351245953397,0.011296888876180307,hotspot
198,clause,48,0,27,28,0.05139661897486614,0.02536707731807184,0.1703788796217606,0.48707760678712125,-0.14875264813234002,0.22578949900742584,0.1578030687296555,0.13297090377962179,hotspot
199,clause,48,67,82,16,0.013095626223149153,0.009280301418965454,0.05782109835405035,0.2919027977995615,0.0011415660393911536,-0.02383243035204273,0.07481385010795187,0.0022987423330065268,hotspot
200,clause,48,149,159,11,0.0072319092952727974,0.0067898492660264645,0.028165057148192573,0.24160208619209042,0.0004549276871443353,-0.017558288668469077,0.059079645151021265,0.003146287836922752,hotspot
201,clause,49,2,5,4,0.02579627068324039,0.024081656059005915,0.08401089831610616,0.5055876533549793,0.001474693484967593,-0.026906621896981092,0.03398003905887939,0.007891145921462821,hotspot
202,clause,49,59,92,34,0.04130360918198989,0.028654501689108068,0.12040982365755731,0.5452134153446383,-0.001958016848932695,0.0465950457473763,0.11861251515508518,0.0093365989795289,hotspot
203,clause,49,211,229,19,0.023026115731753838,0.022497025555467533,0.08620715816435416,0.4888682554380993,-0.0011579043864717309,-0.03183777803412041,0.08530919753668946,0.006933085832016808,hotspot
204,clause,50,0,3,4,0.027044868306804713,0.019828853823977425,0.12145408782643632,0.449379249499107,-0.05172060487964579,0.11761741551123368,0.05905602138962433,0.06279931852085306,hotspot
205,clause,50,123,126,4,0.012802292675182812,0.012352986971746274,0.04880789635753543,0.352702544252289,0.0002491077059802449,-0.0022696460405854726,0.023014799466622528,0.003050563175769795,hotspot
206,clause,50,134,146,13,0.01761933130638637,0.015012964715948589,0.06152229540188263,0.3935244565258195,0.00037365526616706113,0.01795025357831566,0.06683396842471276,0.005941139696156014,hotspot
207,clause,50,250,280,31,0.015051512618341655,0.013563351348426721,0.058920279470880584,0.3719963713409703,-7.964627172070415e-05,0.016705298119198457,0.10416348416402237,0.0034672493314082424,hotspot
208,clause,51,0,34,35,0.05848994143098129,0.024884204389627743,0.10568925900998961,0.4718055256627767,-0.07690682223393043,0.14094926907262723,0.1477155064836003,0.09194159915859088,hotspot
209,clause,51,37,43,7,0.01096629493927229,0.008862573770853508,0.02162065218952508,0.28674312344927344,0.005602761281916391,0.02527521075204575,0.04874852051170617,0.005480611927192111,hotspot
210,clause,51,55,60,6,0.008032600141141988,0.007332295044902102,0.012999176143747014,0.2545083514412055,-0.00012103717138321063,-0.0451907694175957,0.04671184918783911,0.0020416650071303256,hotspot
211,clause,51,173,182,10,0.008216300861500006,0.007516193750531192,0.01304016025708472,0.2586837147379326,0.0002872285873713118,-0.0071064783477151755,0.050088764054375276,0.0018650305069915975,hotspot
212,clause,52,0,3,4,0.037103581719233766,0.030401673884433336,0.17722055097422576,0.5572414172793726,-0.04013022384240643,0.072343730994755,0.04583433941590971,0.04714354474679175,hotspot
213,clause,52,33,59,27,0.08667399376617702,0.04348442031125232,0.2235435011118113,0.62441813005429,-0.0033763579786988684,0.008766705946217646,0.09880340966685236,0.017825040655536376,standing_wave
214,clause,52,62,79,18,0.030537547040444764,0.026529119678083864,0.17592007547511063,0.5251944341266872,0.0019893781841471836,0.014984501463780331,0.07881812931636624,0.007744974792165283,hotspot
215,clause,52,94,101,8,0.02724381067999288,0.025710102646713175,0.15848099936480425,0.5185433479017248,0.004477805366522716,0.036743877989475406,0.07179597002700297,0.021348619031257142,hotspot
216,clause,53,0,8,9,0.040023922033308866,0.022919063943936155,0.1506112882154113,0.4531662785202818,-0.1272176853399105,0.3269010233761009,0.1301299391664299,0.12570099883914018,hotspot
217,clause,53,100,111,12,0.008333104878979149,0.006076717205490869,0.4338755431171531,0.21783369077130962,-0.0005227491560257959,-0.06413067755928911,0.15206468158510145,0.06204562892477196,hotspot
218,clause,53,167,176,10,0.004263897531351487,0.004168936434736352,0.3741619584196021,0.16966179441098164,-1.7108601144937702e-05,0.02172708996876377,0.05506181933737389,0.0010742549562735887,hotspot
219,clause,53,178,188,11,0.004737954758101261,0.004376904005166722,0.20168834478532832,0.17680585044270447,3.279473929401061e-06,-0.025625253713760093,0.05990754300105241,0.0010894575501768525,hotspot
220,clause,53,203,215,13,0.004765235832157397,0.004500159345021351,0.2782175999915302,0.17975560496043796,0.00013562414973218237,0.03552601967136748,0.06978530501395933,0.001119999659322019,hotspot
221,clause,54,0,6,7,0.06252826229243041,0.05120428589420526,0.4213432546491523,0.6728259165025073,-0.07943672372032176,0.12107749073272935,0.07369778610227129,0.07703165719834339,hotspot
222,clause,54,27,73,47,0.040731082771589947,0.02976644841544366,0.19521166308506563,0.5502965427504741,0.005753376927618958,0.06836558243050511,0.17993550534695005,0.037210910573460904,standing_wave
223,clause,54,84,87,4,0.024092478278419635,0.023602160171954233,0.21939045592432715,0.4949109583768456,-0.0015269128049845704,0.013057119343897838,0.026733312152989384,0.007627023724816548,hotspot
224,clause,55,0,6,7,0.03100330497183039,0.02249210553606627,0.06939372482648462,0.48152619891092086,-0.06393673480276109,0.09247893517136882,0.06552512597724675,0.07267032060706943,hotspot
225,clause,55,8,45,38,0.04143159696669385,0.023473851857937326,0.07460465934055129,0.48609234563784814,-0.0022561983802057567,-0.08076229120502182,0.1347259328058804,0.009097978814890327,hotspot
226,clause,55,96,108,13,0.017160494032053258,0.015136340452743183,0.03717042763869286,0.3963982593488057,0.00048563252191007045,-0.015475297247604242,0.0632886885734881,0.0038654056822868283,hotspot
227,clause,56,0,3,4,0.017174948990357743,0.014183912772621736,0.3753676734096333,0.37061394933007896,-0.029406342664334145,0.08785972367280673,0.09581579962537977,0.07857038333166133,hotspot
228,clause,56,73,88,16,0.021705541388389944,0.01423939792087845,0.1184733557116444,0.37475246178131627,-0.007385199056065758,0.02107226936163261,0.07388975409923634,0.01502059629503143,hotspot
229,clause,56,95,106,12,0.014945115775839953,0.01198073872966056,0.15552229381792795,0.3423841795712654,0.0013702816731183953,0.013654016693073784,0.06505712599876878,0.007468610047385114,hotspot
230,clause,56,122,134,13,0.012597594526826432,0.011736544642082113,0.058353645643432,0.3416336933955132,0.0025675829515433013,0.0010973827144534903,0.0614758916492021,0.005478005310584498,hotspot
231,clause,56,192,196,5,0.010318559628153456,0.01005276326869867,0.11680647722537747,0.3097580961796503,0.0005305930121056041,-0.009095358735114842,0.03018170961448884,0.0024881777552308894,hotspot
232,clause,56,210,215,6,0.010395122668412917,0.010114884371139428,0.10753499687099077,0.3111518861553884,-0.0011326326085367017,0.011461044182393632,0.04147920461615218,0.008969091024142376,hotspot
233,clause,57,0,6,7,0.0312658615733913,0.028299693684988154,0.17413218710574715,0.5415026471355103,-0.023942556910401744,0.019275486285990073,0.042516274759811526,0.032512166465395176,hotspot
234,clause,57,89,114,26,0.051358648683098695,0.03903537635958933,0.193910487963326,0.6176260144409031,-0.01732279105278607,-0.02965996813786108,0.09973713070049371,0.029149886639339883,standing_wave
235,clause,57,117,129,13,0.027139108312038647,0.02501491753116332,0.10580471283344252,0.5141776379292999,0.005154746263520998,0.025062970606785806,0.07090896686483414,0.00965837627756796,hotspot
236,clause,57,183,194,12,0.028462036058189755,0.025506679064055963,0.111553175562474,0.5182916435359021,-0.0042570315734253295,0.0014110512833152011,0.05503862660354939,0.011429714559257216,hotspot
237,clause,58,23,30,8,0.04151050917583365,0.03470087047464005,0.26617861011775673,0.5870401963805424,0.012810633762305762,-0.03302248357114672,0.05118840047889949,0.008384275945066615,hotspot
238,clause,58,47,67,21,0.046071671301287004,0.03299153720728593,0.20294456574903694,0.5757882057362663,-0.015202213331603875,-0.01613438713414779,0.08480265374507506,0.024401234853039654,hotspot
239,clause,58,73,80,8,0.03501306989425995,0.03156559002129146,0.14541973848703799,0.5711548468928234,0.0028874713046540545,-0.009193014308199965,0.047022393067670726,0.010632038002395072,hotspot
240,clause,58,91,111,21,0.07979756491712671,0.0475220860712392,0.22559519563111177,0.6564640869067665,-0.0035620090782824965,0.03155033995240519,0.08995015950977318,0.015345720825351242,hotspot
241,clause,59,0,18,19,0.033698628242971776,0.021070066814788756,0.08591059830845593,0.4593691676375252,-0.044619844406990426,0.09573007515511028,0.10508807047097003,0.06344281961680663,hotspot
242,clause,59,73,79,7,0.010365314229711082,0.009166924259737365,0.02770868738469273,0.2935803795611737,0.0015497403056831324,-0.026400758604581784,0.046322029608906204,0.0033769164250718304,hotspot
243,clause,59,114,134,21,0.011600084029242841,0.009418371951082,0.03318707937211766,0.2979898884922904,0.00401026647212787,-0.031765705798879995,0.09518293676358686,0.006347476902252596,hotspot
244,clause,59,191,197,7,0.008105749161853491,0.0077693117001477255,0.02817649752954499,0.2642864928710691,0.0010765576195282747,-0.02199698301012125,0.043430671495516125,0.001927353713282006,hotspot
245,clause,60,0,6,7,0.037084644281271666,0.03219281399885156,0.19621022257236514,0.5719694889740017,-0.025219318789600195,0.014304242199512424,0.040833316633745176,0.03460281828275875,hotspot
246,clause,60,166,196,31,0.029744149199932568,0.02471179097939573,0.09888555492645468,0.5102798725893167,-0.0032410188847053906,0.04517648840733386,0.11354102469820568,0.010086449488910465,hotspot
247,clause,60,201,208,8,0.022130496036737637,0.021541035603217358,0.0823058870533685,0.47835984902817363,-0.0005086154637328616,0.01363090339123376,0.0447066601570359,0.005911962401326239,hotspot
248,clause,60,235,243,9,0.022227524920895105,0.021473199973439334,0.0773122485685855,0.47776052373801264,-0.0008239922163664204,0.0026168543800682426,0.04481594753865734,0.006299542431306363,hotspot
249,clause,61,0,24,25,0.08480780804682496,0.04741748381733094,0.39994424957915614,0.6193498211420976,-0.17656977454991854,0.26560212163177743,0.16117108928027596,0.13933036520270367,hotspot
250,clause,61,31,46,16,0.016572451999021822,0.0127095236375143,0.3457850762930794,0.349286682016967,0.00041426883847311274,0.0017345045827639183,0.0868382332021368,0.01835514778542998,hotspot
251,clause,61,78,90,13,0.020437616746927144,0.014698601466300261,0.08633652193067189,0.38407346888171906,-0.0015053818615443637,-0.012694003545819496,0.06216498775974722,0.006075320483938692,hotspot
252,clause,61,174,177,4,0.009982932063488376,0.009860822596527034,0.0704689024981616,0.30704836217086984,-0.0010350611908351223,0.008051588024872325,0.025017769436454458,0.004133452246652298,hotspot
253,clause,62,20,32,13,0.03555851924888944,0.029278231993639898,0.10835438247123608,0.5515369481578989,0.003070263689575331,0.005942783708885985,0.0647517108719655,0.01092731982167082,hotspot
254,clause,62,90,128,39,0.05761331035274713,0.03004684681171651,0.1708167004755933,0.5468368227367012,-0.00703876871604156,-0.09264223785695477,0.13953472679245024,0.015487064491543391,hotspot
255,clause,63,13,58,46,0.22724007906076338,0.09697201752325303,0.4672523670035209,0.8054980620995928,0.003801191941690568,-0.14128796610842814,0.16127764947733778,0.022099929618577863,standing_wave
256,clause,63,127,138,12,0.07984007808792257,0.06097921996697475,0.27467384072406814,0.7301256903187795,-0.007598703601129131,0.017313210323082223,0.06050195206420232,0.021338847146252577,hotspot
257,clause,64,0,57,58,0.08474795987977095,0.02521533983761851,0.08749869430702911,0.47261038421362467,-0.18372638682056008,0.2503464572935945,0.1989664738187622,0.14352118213224443,hotspot
258,clause,65,0,6,7,0.02829732504757802,0.015006314946507282,0.09740979946408164,0.36414525118356,-0.09975429133184009,0.26862202599091245,0.11000753896251766,0.11290468076814597,hotspot
259,clause,65,52,58,7,0.0035866721602333144,0.0034559647113189015,0.04718911467657149,0.14981505719912083,-0.000586506727752914,-0.005675681449950343,0.03787271335926989,0.0021531043449916805,hotspot
260,clause,65,67,86,20,0.004725001781414709,0.004088979605269553,0.04137961598754054,0.16928593576954276,-0.0004094621693734972,-0.02116313310495266,0.08677959204053835,0.0039409383312109724,hotspot
261,clause,65,156,159,4,0.0034308281637818005,0.003337062760507651,0.026354555271166136,0.14608883920260737,0.0001248760348728714,-0.001694300068268484,0.02493372196797207,0.002479989203314676,hotspot
262,clause,65,195,214,20,0.0037172795042498086,0.0035180839780153557,0.025937801624943396,0.1518961173568784,0.0005151166927307022,0.012114933116754573,0.08111254834783552,0.0008764376133784821,hotspot
263,clause,66,0,4,5,0.049100970083561124,0.03757641463010408,0.1786137855517914,0.6069587464968773,-0.06872659255414659,0.08688867481923386,0.055006926800837505,0.068902092784541,hotspot
264,clause,66,73,83,11,0.0291946411306132,0.02607374941441686,0.09070308572111466,0.5247743456383552,0.007852913995157237,-0.03625498775865335,0.06648417269053562,0.008745309974456517,hotspot
265,clause,66,153,181,29,0.030464187610354354,0.025977329901739333,0.08549816183038891,0.5240994298132647,-0.00041477945657006354,-0.0324492674121345,0.10608225938506267,0.006842480350650183,hotspot
266,clause,66,189,196,8,0.023890546974029554,0.022944121961825565,0.07146641939358528,0.49431330519861333,-0.000614645903699973,0.013392782893133892,0.04462552535574075,0.00636645593370537,hotspot
267,clause,67,0,12,13,0.025252088615910554,0.013594161124097472,0.05147703686856627,0.35543894421671435,-0.09234887844120504,0.3221361472933781,0.1430546622979496,0.10849786139225946,hotspot
268,clause,67,22,32,11,0.005264968846010191,0.0042170254152629275,0.03090856584673303,0.17280789472296532,-0.001615844226132996,-0.052273411851898155,0.06854961615776632,0.004563588592703569,hotspot
269,clause,67,81,88,8,0.004234116704249148,0.003901642374832155,0.023874825691119046,0.16384358304248048,-0.0004217352498331571,0.031036847456276023,0.05089632576061399,0.0021712269964182834,hotspot
270,clause,67,95,116,22,0.004721663504109651,0.004068077662191163,0.03554260407899062,0.16863560982185094,0.0008343802059129837,-0.06401200856396694,0.1025378255988999,0.0010128988643038574,hotspot
271,clause,68,42,64,23,0.06529414967828637,0.04540603271695251,0.20516312120860536,0.6555960313225073,-0.0010273642871161115,0.04967592431579321,0.10105089430414986,0.012677486897300416,hotspot
272,clause,68,88,95,8,0.03451420847514227,0.031183936806143783,0.1791863980658313,0.5663723304268308,-0.006091884639573844,-0.08085857320264797,0.08861861518819605,0.03177115428046614,hotspot
273,clause,68,108,130,23,0.035298343244836355,0.03100574222134584,0.15114678084078476,0.5660123235145578,-0.0035450854248169072,0.058914383323688174,0.10310916945336399,0.011515376260739436,hotspot
274,clause,69,0,5,6,0.03918905213882902,0.021166364240514643,0.11767119711650165,0.43531977291311647,-0.12726957018624754,0.3385050716796313,0.12009319927125445,0.12655287183540329,hotspot
275,clause,69,114,117,4,0.003273726475960328,0.0032422747120366318,0.04742871045571749,0.1428963606472865,0.0005287490143482676,-0.035060076576147264,0.0340775986195446,0.0008079490851218542,hotspot
276,clause,69,128,138,11,0.003533012510612756,0.0032738182846974136,0.03269227463732844,0.14397608909533222,-0.0006883710839513842,0.015753665913396553,0.05659105864759182,0.0023581575814156847,hotspot
277,clause,69,156,163,8,0.003232344595734751,0.0031669034547051897,0.031954577151441656,0.14048005676187947,-0.000159538744182227,-0.01998533259545182,0.046857810779110935,0.0011491218832537585,hotspot
278,clause,69,171,174,4,0.003205060439076269,0.0031451448848743638,0.05067511789577921,0.13967310727507587,0.0001806129147847134,0.014721741940872807,0.027300077033384555,0.0007838209906392249,hotspot
279,clause,69,189,197,9,0.0033850465572953328,0.003233448858065357,0.04444152489299189,0.14260124214979503,-0.00020430884395917018,-0.005085842669586282,0.04567347673956417,0.0012680667550434492,hotspot
280,clause,69,277,283,7,0.003134068253999904,0.003106058486593609,0.03370394584097002,0.13845362781870876,-0.00016854207889474906,0.0008307922088444109,0.03720110435652891,0.0019435705939626659,hotspot
281,clause,69,285,292,8,0.003117604764471628,0.0030861242961923037,0.03654492380497688,0.13777558177081933,-5.3345866031017514e-05,-0.005458869999270727,0.043331446812549815,0.0020032939423283926,hotspot
282,clause,70,1,37,37,0.06097297472726428,0.04475396774891755,0.2111247039720251,0.6543326076307283,0.009678659360969039,-0.27504051862575196,0.1827452963461416,0.010709212199822231,hotspot
283,clause,70,104,108,5,0.032419786929503064,0.031089809151827186,0.13465514077915863,0.5682677093057904,-0.011434374566986844,0.013060791936545607,0.03153936943942323,0.019577156554543392,hotspot
284,clause,70,166,172,7,0.02997405194307942,0.029394783748405772,0.12250064701326842,0.5546379852155344,-0.0004814571172147841,0.008971218525772345,0.04022884847249887,0.008621690971568266,hotspot
285,clause,70,272,278,7,0.029996872974527047,0.0291884099753194,0.11891120393509623,0.5529866274732729,-0.00045273762302192044,0.007724839594636462,0.03858040425535624,0.007595454861066889,hotspot
286,clause,71,153,169,17,0.13948256764740985,0.10843968113928212,0.49137877914120714,0.8580281700973139,-0.007926015583647167,0.004173448002249225,0.07084239105531485,0.029930521661595284,hotspot
287,clause,71,178,198,21,0.2082944255871183,0.13507565796293713,0.6078438458606263,0.8865325108182096,0.006219662487971456,0.00436686616529236,0.08822652601732903,0.035552186225459484,hotspot
