sprite_id,kind,component_id,birth_t,death_t,lifetime,peak_intensity,mean_intensity,mean_influence,mean_entropy,signed_motion,spin_displacement,bridge_score,collapse_contribution,classification
46,clause,10,0,11,12,0.013789154944444252,0.01144937865472243,0.04570396063481979,0.33579200307998747,0.0007514466794913688,-0.055478546568657916,0.07294231477739027,0.0028299435681968257,hotspot
47,clause,10,30,62,33,0.017204793855269872,0.013327581403735883,0.03287916620678035,0.36661699955338506,0.0015865075468733045,-0.03480242139256397,0.11343552534715576,0.0033859814718573823,hotspot
48,clause,10,88,91,4,0.009540526252961564,0.009326624553701507,0.019919346615318016,0.2974815203005796,-0.0003213421394020616,-0.0038403290669754564,0.023561195298439138,0.0028480470592255375,hotspot
49,clause,10,93,99,7,0.010142506174731447,0.00970456458081648,0.02040643995962867,0.30497319915317034,-7.973883538833076e-05,-0.0031049140418297344,0.0369807920842396,0.0025358940760785414,hotspot
50,clause,11,7,27,21,0.11514688545323698,0.07960470988073484,0.380458917836904,0.7760899614744933,0.00887056554516541,-0.08901639372771372,0.12226912191103648,0.029645256046254287,hotspot
51,clause,11,56,63,8,0.03917005294464061,0.0374695707362066,0.1646977872573327,0.6152649991405218,0.0038114711774334953,-0.0028396113549443436,0.04390569887321366,0.011296026339358346,hotspot
52,clause,11,73,82,10,0.04993857443060945,0.041972287276763456,0.18924571611407764,0.6417131992748937,0.005033885368380425,0.006002426465980093,0.053173166056114385,0.012766019767320799,hotspot
53,clause,11,96,100,5,0.03539267580702536,0.03480749512937216,0.1628039234602424,0.5963232792160333,-0.0016651698818056226,0.006161895534083278,0.029170482713931533,0.010116990327693897,hotspot
54,clause,11,140,147,8,0.037904834958187555,0.03649859695126906,0.17663916821836684,0.6078382470465935,0.0067568516531688605,-0.0057542331545103464,0.048059835563161214,0.01351463258227744,hotspot
55,clause,11,165,169,5,0.03453858203954123,0.03426169098113996,0.15343585123145506,0.5927233817091178,-0.0014156541289509772,0.0023793757020917072,0.027857831726244623,0.009736828701726527,hotspot
56,clause,12,188,205,18,0.024188875259372956,0.02118096561034464,0.08356945598121233,0.4736113648993363,-0.0015718085582002855,-0.008750202004196551,0.07503600504404762,0.0072370769330999665,hotspot
57,clause,12,207,210,4,0.019079652137283572,0.018885304311650784,0.07477698399182932,0.4469620785225164,0.0007481019575027864,-0.008541970367485292,0.02553619433561719,0.004905729315051143,hotspot
58,clause,12,216,247,32,0.02231157399956988,0.02091133856314561,0.08538572340005075,0.4708962137607266,-0.002013618099950487,0.013211061289733261,0.10456358169394721,0.007746786514674035,hotspot
59,clause,13,0,8,9,0.013447222566805705,0.011610365720461173,0.024501925966054983,0.3376538664897913,-0.032238149907655986,0.09547838406193608,0.07440731699173887,0.049715300527513044,hotspot
60,clause,13,87,93,7,0.006904617129765795,0.006549810660171261,0.008979409294713286,0.23615308186058867,-0.000939164106233889,0.0136073169967251,0.040596061162854316,0.0033739157156229983,hotspot
61,clause,13,110,151,42,0.008576606492060927,0.0072470335980762135,0.010769802406402726,0.25248624021459504,-0.001931801324990677,-0.02296549452808938,0.1213709858601632,0.005357159907125933,hotspot
62,clause,14,0,42,43,0.05753724932270815,0.030406294603475905,0.28675392608350114,0.5244791499580594,-0.05835254821343657,0.07448475762416187,0.13892914687727514,0.07831405663100448,hotspot
63,clause,14,50,53,4,0.008152381113197361,0.007859250993684456,0.1105369986060802,0.26500887411818475,0.0002505660192841583,-0.0011475519688818048,0.02262340503320623,0.0019494912077097418,hotspot
64,clause,14,152,159,8,0.0087431960978617,0.008186818033813659,0.11155045269431509,0.2720097257591221,3.463296069342037e-05,0.004282756823346515,0.04361167745097389,0.003678277266209166,hotspot
65,clause,15,0,10,11,0.00934851566906331,0.008129837262149772,0.021805893782728233,0.2715008953230603,-0.012465312936597972,0.028672187166927626,0.060918343179425544,0.02318238742049422,hotspot
66,clause,15,22,32,11,0.007915613293228128,0.007147831799302243,0.013702219586657415,0.2501672971817594,0.0014385598063850133,-0.05078732608176725,0.06807921487543933,0.0017742757253749952,hotspot
67,clause,15,63,78,16,0.007256177402558919,0.0067332837002461905,0.011903850143021437,0.2405242088251428,-0.0012516403303831844,-0.007186657609120073,0.06916404899812345,0.004016268379605748,hotspot
68,clause,15,118,131,14,0.007266595842714673,0.0066190225181551685,0.011126438755605261,0.2376851289579723,0.001291311495854236,-0.03946137030257746,0.07420448763927298,0.0016810307696370074,hotspot
69,clause,15,237,240,4,0.006137822440117466,0.0060852835077608615,0.009786816774420854,0.22464149093063876,-0.0006378825995064577,0.00021391761793823627,0.02229707737566449,0.0027192969832078974,hotspot
70,clause,16,8,12,5,0.041838483210997424,0.03893997524645411,0.15537137375581261,0.6257811623502993,0.0023984095496202007,-0.026368598371519905,0.03601893251271229,0.009370121511884478,hotspot
71,clause,16,18,28,11,0.05553325115593363,0.04677924334278001,0.19456376192569855,0.6700692750730108,0.018920675183222296,-0.06829888364164083,0.09059948089033851,0.024441352870525353,hotspot
72,clause,16,62,71,10,0.04642146042026364,0.04109125684902935,0.16356582546283524,0.6386211997204738,0.0020033095921485333,-0.04405387544729983,0.062387305052074335,0.009867352304301427,hotspot
73,clause,16,77,81,5,0.0375194970207814,0.03647005556505517,0.13868317076266706,0.6098392304290712,-0.0002518755487591895,0.013552141623787511,0.031706854905173075,0.009051704624432071,hotspot
74,clause,16,107,123,17,0.047346881109566336,0.0429936822393668,0.17131631972697658,0.6506402605635337,0.001233536464120999,-0.007413739619677756,0.07294119116227621,0.011065806498656298,hotspot
75,clause,16,142,145,4,0.03569904219887296,0.03551816961218526,0.13368484787911916,0.6032423317769828,0.0004284522155309223,0.00133630609932342,0.023241422287139855,0.009004399395016845,hotspot
76,clause,16,171,176,6,0.036533226069642454,0.03608847803433687,0.1369568322099688,0.6072242888413077,-0.0013291209327931652,-0.00532771884123584,0.03343376700532696,0.01004822101288487,hotspot
77,clause,17,0,13,14,0.03079511688523152,0.014078760045748113,0.04443472219336144,0.3547738163617809,-0.09992679769650992,0.2488044635562596,0.13060150867690296,0.10821725243495148,hotspot
78,clause,17,19,27,9,0.0074413111673275545,0.006735270939742116,0.013942777430712015,0.24041304077843229,-0.0022023016810523224,-0.012055058172067312,0.04809432007720271,0.005804176799545219,hotspot
